1580196771,70.082751963839,1.19
1580196771,70.082751963839,1.19
1580196771,70.080593899348,1.19
1580196772,70.080593899348,1.19
1580196772,70.080593899348,1.19
1580196772,70.080593899348,1.19
1580196772,70.080593899348,1.19
1580196772,70.077454896452,1.19
1580196772,70.076866333409,1.19
1580196772,70.076866333409,1.19
1580196772,70.076866333409,1.19
1580196772,70.076866333409,1.19
1580196772,70.076866333409,1.19
1580196772,70.076866333409,1.19
1580196772,70.073727330513,1.19
1580196772,70.073727330513,1.19
1580196772,70.073727330513,1.19
1580196772,70.073727330513,1.19
1580196772,70.085694779053,1.19
1580196772,70.082555776158,1.19
1580196772,70.082555776158,1.19
1580196772,70.082555776158,1.19
1580196772,70.082555776158,1.19
